age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,income_binary,sex_binary,race_group,is_married,capital_gain_log,capital_loss_log
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K,1,1,White,1,0.0,0.0
31,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37,Canada,<=50K,0,1,White,0,0.0,0.0
31,Private,Assoc-voc,11,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,37,United-States,<=50K,0,1,Non-White,0,0.0,0.0
44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,1,White,1,0.0,0.0
39,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,>50K,1,1,White,1,0.0,0.0
34,Private,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,54,United-States,>50K,1,1,White,0,0.0,0.0
40,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
25,Self-emp-not-inc,11th,7,Divorced,Adm-clerical,Husband,Black,Female,0,0,36,Mexico,<=50K,0,0,Non-White,0,0.0,0.0
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,26,United-States,>50K,1,0,White,1,0.0,0.0
39,Self-emp-not-inc,Prof-school,15,Divorced,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K,1,1,White,0,0.0,0.0
18,Private,11th,7,Divorced,Transport-moving,Husband,Black,Male,0,0,41,United-States,<=50K,0,1,Non-White,0,0.0,0.0
50,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,3606,14,United-States,<=50K,0,0,White,1,0.0,8.19063168090354
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,47,United-States,<=50K,0,1,White,1,0.0,0.0
39,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,59,United-States,>50K,1,1,White,0,0.0,0.0
53,Private,11th,7,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,<=50K,0,1,White,1,0.0,0.0
50,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,19,United-States,<=50K,0,1,White,1,0.0,0.0
38,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
33,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K,1,1,White,0,0.0,0.0
50,Private,7th-8th,4,Widowed,Transport-moving,Own-child,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
46,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K,1,1,White,1,0.0,0.0
29,Private,Prof-school,15,Married-civ-spouse,Farming-fishing,Own-child,White,Male,95057,4279,41,United-States,>50K,1,1,White,1,11.462242510603097,8.361708288575842
27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,57,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Some-college,10,Never-married,Sales,Wife,White,Male,0,0,44,United-States,>50K,1,1,White,0,0.0,0.0
40,Private,Prof-school,15,Never-married,Craft-repair,Husband,White,Female,0,0,25,United-States,<=50K,0,0,White,0,0.0,0.0
36,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K,0,1,White,1,0.0,0.0
52,Private,Bachelors,13,Never-married,Protective-serv,Own-child,Black,Male,0,0,38,Other,<=50K,0,1,Non-White,0,0.0,0.0
42,Private,Bachelors,13,Never-married,Protective-serv,Husband,White,Female,0,0,26,United-States,<=50K,0,0,White,0,0.0,0.0
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,1,White,1,0.0,0.0
28,Local-gov,Some-college,10,Never-married,Sales,Wife,White,Male,0,0,48,United-States,<=50K,0,1,White,0,0.0,0.0
52,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,25,United-States,>50K,1,1,White,1,0.0,0.0
31,Private,HS-grad,9,Never-married,Tech-support,Wife,Black,Male,0,0,35,United-States,<=50K,0,1,Non-White,0,0.0,0.0
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,47,United-States,<=50K,0,0,White,1,0.0,0.0
19,Private,Bachelors,13,Never-married,Sales,Wife,White,Female,0,0,44,United-States,>50K,1,0,White,0,0.0,0.0
41,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,43,United-States,<=50K,0,0,White,0,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,28,United-States,<=50K,0,0,White,1,0.0,0.0
34,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,31,United-States,>50K,1,1,White,0,0.0,0.0
43,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,>50K,1,1,White,1,0.0,0.0
31,Private,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Male,52395,0,32,Other,<=50K,0,1,White,0,10.86658553151754,0.0
24,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,>50K,1,0,White,1,0.0,0.0
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,<=50K,0,1,White,1,0.0,0.0
36,Federal-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,54,United-States,<=50K,0,1,Non-White,0,0.0,0.0
31,Private,Bachelors,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,Assoc-acdm,12,Never-married,Tech-support,Husband,White,Male,0,0,55,United-States,<=50K,0,1,White,0,0.0,0.0
72,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,54,Other,>50K,1,0,White,1,0.0,0.0
52,Federal-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,82813,0,29,United-States,>50K,1,1,White,1,11.324352408206183,0.0
53,Federal-gov,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,48,United-States,<=50K,0,0,White,0,0.0,0.0
43,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,>50K,1,1,White,1,0.0,0.0
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,1702,25,United-States,<=50K,0,0,White,1,0.0,7.440146680662688
18,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,46,United-States,<=50K,0,0,White,1,0.0,0.0
29,Private,Some-college,10,Never-married,Tech-support,Wife,White,Female,0,0,43,United-States,<=50K,0,0,White,0,0.0,0.0
31,Private,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,0,0,34,United-States,<=50K,0,0,White,0,0.0,0.0
18,State-gov,Assoc-acdm,12,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,>50K,1,1,White,0,0.0,0.0
22,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,Canada,>50K,1,0,White,0,0.0,0.0
18,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
37,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,57,United-States,>50K,1,1,White,0,0.0,0.0
48,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Wife,White,Female,89383,0,52,United-States,<=50K,0,0,White,0,11.400696974227174,0.0
52,Private,Assoc-voc,11,Never-married,Exec-managerial,Husband,White,Male,0,0,10,United-States,>50K,1,1,White,0,0.0,0.0
43,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,24,United-States,<=50K,0,1,White,0,0.0,0.0
25,Private,Assoc-acdm,12,Never-married,Sales,Unmarried,Black,Female,0,0,37,United-States,<=50K,0,0,Non-White,0,0.0,0.0
18,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,56,United-States,>50K,1,1,White,1,0.0,0.0
18,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K,0,1,White,1,0.0,0.0
21,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,39,United-States,<=50K,0,0,White,1,0.0,0.0
26,Private,Prof-school,15,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,45,United-States,<=50K,0,1,White,1,0.0,0.0
35,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,35,United-States,>50K,1,0,White,1,0.0,0.0
24,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31,United-States,<=50K,0,1,White,1,0.0,0.0
42,Local-gov,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,27,United-States,>50K,1,1,White,1,0.0,0.0
34,Private,Some-college,10,Divorced,Machine-op-inspct,Husband,White,Female,0,0,19,Philippines,<=50K,0,0,White,0,0.0,0.0
38,Private,Some-college,10,Married-civ-spouse,Other-service,Unmarried,Black,Male,0,0,50,United-States,>50K,1,1,Non-White,1,0.0,0.0
52,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,0,0,39,United-States,<=50K,0,1,Non-White,0,0.0,0.0
22,Private,Some-college,10,Never-married,Exec-managerial,Husband,Black,Female,0,0,57,United-States,<=50K,0,0,Non-White,0,0.0,0.0
43,Private,7th-8th,4,Separated,Other-service,Other-relative,White,Female,0,0,47,United-States,<=50K,0,0,White,0,0.0,0.0
37,State-gov,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,29,United-States,<=50K,0,1,White,0,0.0,0.0
33,Private,Assoc-voc,11,Never-married,Transport-moving,Husband,White,Male,0,0,25,United-States,<=50K,0,1,White,0,0.0,0.0
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,58,United-States,>50K,1,1,White,1,0.0,0.0
49,Private,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,61,United-States,>50K,1,1,White,0,0.0,0.0
25,Local-gov,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,32795,0,38,United-States,<=50K,0,0,White,1,10.398061835716069,0.0
41,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,2838,32,United-States,<=50K,0,1,White,0,0.0,7.951207156472972
34,Private,Some-college,10,Widowed,Tech-support,Husband,White,Female,0,0,61,United-States,<=50K,0,0,White,0,0.0,0.0
45,State-gov,HS-grad,9,Divorced,Prof-specialty,Wife,White,Male,0,0,42,United-States,<=50K,0,1,White,0,0.0,0.0
41,Private,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,0,26,United-States,<=50K,0,0,White,0,0.0,0.0
61,Local-gov,7th-8th,4,Divorced,Tech-support,Other-relative,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,21,United-States,<=50K,0,1,White,1,0.0,0.0
36,Federal-gov,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,38,United-States,>50K,1,1,White,0,0.0,0.0
26,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,0,46,United-States,<=50K,0,1,White,0,0.0,0.0
45,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,46,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,>50K,1,1,White,0,0.0,0.0
42,Private,Bachelors,13,Never-married,Sales,Husband,White,Female,0,0,43,United-States,<=50K,0,0,White,0,0.0,0.0
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,48,United-States,<=50K,0,1,Non-White,1,0.0,0.0
28,Private,HS-grad,9,Widowed,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
19,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,2127,44,United-States,<=50K,0,0,White,0,0.0,7.662937850461535
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,31,Other,<=50K,0,1,White,1,0.0,0.0
52,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,26,United-States,<=50K,0,0,White,1,0.0,0.0
37,Private,11th,7,Widowed,Sales,Husband,Black,Male,94659,0,50,United-States,<=50K,0,1,Non-White,0,11.458046803460238,0.0
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,31,United-States,<=50K,0,1,White,1,0.0,0.0
59,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,56,United-States,>50K,1,1,White,0,0.0,0.0
41,Private,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
30,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,38,United-States,<=50K,0,0,White,1,0.0,0.0
44,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,>50K,1,1,White,1,0.0,0.0
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,37,Mexico,>50K,1,1,White,1,0.0,0.0
31,Private,Prof-school,15,Divorced,Exec-managerial,Own-child,White,Male,0,0,38,United-States,<=50K,0,1,White,0,0.0,0.0
18,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,45,United-States,<=50K,0,1,White,1,0.0,0.0
50,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,31,United-States,<=50K,0,1,White,0,0.0,0.0
32,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,58,United-States,>50K,1,1,White,0,0.0,0.0
40,Private,Assoc-acdm,12,Married-spouse-absent,Protective-serv,Unmarried,White,Male,0,0,54,United-States,<=50K,0,1,White,0,0.0,0.0
24,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,48,Other,>50K,1,1,Non-White,1,0.0,0.0
43,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,23,United-States,>50K,1,1,White,0,0.0,0.0
28,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,Black,Male,0,0,50,United-States,>50K,1,1,Non-White,0,0.0,0.0
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,49,Canada,>50K,1,1,White,1,0.0,0.0
49,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,34,United-States,<=50K,0,1,White,1,0.0,0.0
48,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States,<=50K,0,0,White,1,0.0,0.0
37,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Female,0,1007,41,United-States,<=50K,0,0,White,0,0.0,6.915723448631314
18,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,21,United-States,>50K,1,1,Non-White,1,0.0,0.0
76,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,33,United-States,<=50K,0,0,White,1,0.0,0.0
60,Private,Some-college,10,Widowed,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
47,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,Other,<=50K,0,0,White,0,0.0,0.0
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,18,United-States,<=50K,0,1,White,1,0.0,0.0
36,Local-gov,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,1,1,White,0,0.0,0.0
30,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Wife,White,Male,55228,0,36,United-States,<=50K,0,1,White,0,10.919243456629559,0.0
54,Private,Bachelors,13,Never-married,Transport-moving,Own-child,White,Female,0,0,22,United-States,<=50K,0,0,White,0,0.0,0.0
41,Private,12th,8,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,34,Other,<=50K,0,0,White,1,0.0,0.0
27,Private,HS-grad,9,Separated,Other-service,Husband,White,Male,0,0,48,United-States,>50K,1,1,White,0,0.0,0.0
31,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Male,0,0,24,United-States,<=50K,0,1,White,1,0.0,0.0
52,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,42,United-States,<=50K,0,0,White,1,0.0,0.0
58,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,36,United-States,<=50K,0,1,Non-White,1,0.0,0.0
57,Private,Masters,14,Never-married,Craft-repair,Husband,White,Male,0,0,59,United-States,>50K,1,1,White,0,0.0,0.0
47,Private,Some-college,10,Divorced,Tech-support,Own-child,Black,Male,0,0,49,United-States,<=50K,0,1,Non-White,0,0.0,0.0
34,Private,Assoc-acdm,12,Never-married,Tech-support,Husband,White,Female,0,0,30,United-States,<=50K,0,0,White,0,0.0,0.0
18,Private,HS-grad,9,Never-married,Farming-fishing,Husband,Black,Male,0,0,65,United-States,>50K,1,1,Non-White,0,0.0,0.0
41,Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,>50K,1,1,White,1,0.0,0.0
37,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K,1,1,White,1,0.0,0.0
39,Local-gov,Prof-school,15,Divorced,Sales,Husband,White,Male,0,0,35,Mexico,<=50K,0,1,White,0,0.0,0.0
38,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,53,United-States,>50K,1,1,White,0,0.0,0.0
20,Private,Assoc-voc,11,Divorced,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,36,United-States,<=50K,0,1,White,1,0.0,0.0
46,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,51,United-States,<=50K,0,1,White,0,0.0,0.0
46,Local-gov,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,32,India,<=50K,0,0,White,0,0.0,0.0
50,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,<=50K,0,0,White,1,0.0,0.0
45,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,69499,3223,48,United-States,>50K,1,1,White,0,11.149082031552883,8.07837810362652
32,Private,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,0,0,34,United-States,>50K,1,1,White,0,0.0,0.0
37,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,18,United-States,>50K,1,1,Non-White,1,0.0,0.0
39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,33,Mexico,<=50K,0,1,White,1,0.0,0.0
39,Private,HS-grad,9,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,35,United-States,>50K,1,1,Non-White,0,0.0,0.0
50,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,31,United-States,<=50K,0,0,White,0,0.0,0.0
46,Private,Prof-school,15,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,47,United-States,>50K,1,0,White,1,0.0,0.0
65,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,27,Other,<=50K,0,0,White,0,0.0,0.0
66,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,48,United-States,<=50K,0,1,White,0,0.0,0.0
39,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,47,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,39,United-States,>50K,1,1,White,1,0.0,0.0
54,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,0,59,United-States,<=50K,0,1,White,0,0.0,0.0
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,22765,0,29,Mexico,<=50K,0,1,White,1,10.033023473885162,0.0
27,Private,9th,5,Separated,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
32,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,50660,0,23,United-States,<=50K,0,0,White,0,10.832911662800246,0.0
32,Private,Some-college,10,Divorced,Protective-serv,Husband,Black,Male,0,0,66,United-States,<=50K,0,1,Non-White,0,0.0,0.0
45,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,2054,48,United-States,<=50K,0,1,White,0,0.0,7.628031126930335
18,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,84911,0,32,United-States,>50K,1,0,White,1,11.349370705067676,0.0
23,Private,Prof-school,15,Never-married,Tech-support,Husband,White,Female,19231,0,46,United-States,<=50K,0,0,White,0,9.864330837334935,0.0
42,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,1,White,0,0.0,0.0
46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,43,United-States,<=50K,0,0,White,1,0.0,0.0
46,State-gov,Bachelors,13,Never-married,Adm-clerical,Wife,White,Male,0,0,23,United-States,>50K,1,1,White,0,0.0,0.0
27,Local-gov,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,47,United-States,>50K,1,0,White,0,0.0,0.0
25,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,31293,0,29,United-States,>50K,1,1,White,1,10.351181664862002,0.0
31,Private,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,37147,0,46,United-States,<=50K,0,1,White,0,10.522665212895898,0.0
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,31,United-States,>50K,1,1,White,1,0.0,0.0
57,Self-emp-not-inc,HS-grad,9,Divorced,Tech-support,Husband,White,Male,0,0,45,Other,<=50K,0,1,White,0,0.0,0.0
18,Private,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,966,40,United-States,<=50K,0,0,White,0,0.0,6.874198495453294
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,<=50K,0,1,White,0,0.0,0.0
20,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,1625,37,United-States,>50K,1,0,Non-White,1,0.0,7.3938782901077555
18,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,43,United-States,>50K,1,0,White,1,0.0,0.0
50,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,54,Germany,<=50K,0,0,White,1,0.0,0.0
45,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,85178,0,28,United-States,<=50K,0,1,White,1,11.352510203563257,0.0
43,Federal-gov,Prof-school,15,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,41,United-States,<=50K,0,1,Non-White,1,0.0,0.0
49,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,1,0.0,0.0
31,Private,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K,0,1,White,0,0.0,0.0
32,Private,Some-college,10,Never-married,Exec-managerial,Wife,White,Female,0,0,71,United-States,<=50K,0,0,White,0,0.0,0.0
66,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,Husband,White,Male,0,0,27,United-States,<=50K,0,1,White,0,0.0,0.0
34,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
47,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,47,Other,>50K,1,1,Non-White,0,0.0,0.0
38,Private,Assoc-voc,11,Divorced,Exec-managerial,Wife,White,Female,0,0,46,Philippines,<=50K,0,0,White,0,0.0,0.0
18,Self-emp-inc,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,63,United-States,>50K,1,1,White,0,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,33,United-States,<=50K,0,1,White,1,0.0,0.0
30,Private,Assoc-voc,11,Never-married,Other-service,Wife,White,Male,0,0,49,United-States,<=50K,0,1,White,0,0.0,0.0
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,1,White,1,0.0,0.0
48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,47,United-States,<=50K,0,1,Non-White,1,0.0,0.0
49,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,43,United-States,<=50K,0,1,White,1,0.0,0.0
25,Private,Bachelors,13,Divorced,Craft-repair,Unmarried,Black,Male,0,0,21,United-States,<=50K,0,1,Non-White,0,0.0,0.0
59,Private,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
25,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,30,United-States,>50K,1,0,White,1,0.0,0.0
40,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,0,1,White,1,0.0,0.0
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,1,White,1,0.0,0.0
35,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,4061,50,United-States,<=50K,0,0,White,0,0.0,8.30943074214033
55,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,58,United-States,>50K,1,1,White,1,0.0,0.0
28,Local-gov,Some-college,10,Never-married,Exec-managerial,Husband,White,Female,0,0,26,United-States,<=50K,0,0,White,0,0.0,0.0
20,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,18600,0,28,United-States,<=50K,0,0,White,1,9.83097062169695,0.0
38,Private,Some-college,10,Divorced,Craft-repair,Other-relative,White,Male,0,0,35,United-States,>50K,1,1,White,0,0.0,0.0
32,Private,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,49,United-States,<=50K,0,0,Non-White,1,0.0,0.0
81,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,22,United-States,>50K,1,0,White,1,0.0,0.0
46,Private,HS-grad,9,Never-married,Farming-fishing,Husband,White,Female,0,0,62,Other,<=50K,0,0,White,0,0.0,0.0
